 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   250   147.323044354    38.974511231     -0.000000000    -0.000000000
   251   150.327405012    39.227514972     -0.000000000    -0.000000000
   252   153.380514378    39.495462656      0.000000000    -0.000000000
   253   156.501589894    39.793938194      0.000000000    -0.000000000
   254   159.680021987    40.140085753      0.000000000    -0.000000000
   255   162.877455720    40.531955309      0.000000000    -0.000000000
   256     0.000000000     0.000000000     -0.244881413    -1.485490475
   257     0.788838396     1.372593470      0.000000000    -0.000000000
   258     1.855244810     2.791573223      0.000000000     0.000000000
   259     3.152029620     4.251158859     -0.000000000     0.000000000
   260     4.638175033     5.735987798     -0.000000000     0.000000000
   261     6.286038706     7.227440046      0.000000000     0.000000000
   262     8.080840142     8.709429481      0.000000000    -0.000000000
   263    10.016315140    10.170348570     -0.000000000    -0.000000000
   264    12.090608977    11.602738806     -0.000000000    -0.000000000
   265    14.303641173    13.001975119     -0.000000000    -0.000000000
   266    16.655826684    14.365200810      0.000000000    -0.000000000
   267    19.147494687    15.690611503     -0.000000000    -0.000000000
   268    21.778668667    16.977015821      0.000000000    -0.000000000
   269    24.549010402    18.223566154     -0.000000000    -0.000000000
   270    27.457827239    19.429580955      0.000000000     0.000000000
   271    30.504085810    20.594408172      0.000000000    -0.000000000
   272    33.686397689    21.717301546      0.000000000    -0.000000000
   273    37.002954895    22.797297920     -0.000000000     0.000000000
   274    40.451403063    23.833096446     -0.000000000     0.000000000
   275    44.028651239    24.822950778     -0.000000000    -0.000000000
   276    47.730631405    25.764592931      0.000000000    -0.000000000
   277    51.552037965    26.655211281      0.000000000     0.000000000
   278    55.486095299    27.491503487      0.000000000     0.000000000
   279    59.524415656    28.269817022     -0.000000000    -0.000000000
   280    63.657014191    28.986376981     -0.000000000    -0.000000000
   281    67.872537304    29.637587652      0.000000000     0.000000000
   282    72.158731944    30.220389211     -0.000000000    -0.000000000
   283    76.503136096    30.732663594     -0.000000000     0.000000000
   284    80.893902194    31.173722476     -0.000000000     0.000000000
   285    85.320548381    31.544981938     -0.000000000    -0.000000000
   286    89.774246306    31.850999524      0.000000000    -0.000000000
   287    94.246776192    32.101082211      0.000000000    -0.000000000
   288    98.727123655    32.310821204     -0.000000000    -0.000000000
