 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   214    -0.736031159    -0.054535167     -0.000000000    -0.000000000
   215    -0.936636990    -0.052502230      0.000000000     0.000000000
   216    -1.153071921    -0.047730460     -0.000000000    -0.000000000
   217    -1.389905211    -0.044825321      0.000000000    -0.000000000
   218    -1.664756893    -0.052945227     -0.000000000     0.000000000
   219    -2.011608912    -0.075204660      0.000000000     0.000000000
   220    -2.444438194    -0.095863060     -0.000000000     0.000000000
   221    -2.929922648    -0.109757500     -0.000000000    -0.000000000
   222    -3.426822637    -0.122890267      0.000000000    -0.000000000
   223    -3.915231513    -0.149122782     -0.000000000     0.000000000
   224    -4.377960531    -0.178734574      0.000000000    -0.000000000
   225    -4.784855048    -0.209703806      0.000000000     0.000000000
   226    -5.119249915    -0.246290295     -0.000000000     0.000000000
   227    -5.401194480    -0.297813739      0.000000000     0.000000000
   228    -5.659497745    -0.357096840     -0.000000000     0.000000000
   229    -5.906086134    -0.415101025      0.000000000     0.000000000
   230    -6.143207908    -0.467802910     -0.000000000     0.000000000
   231    -6.370569520    -0.514234213     -0.000000000     0.000000000
   232    -6.587270921    -0.555254297      0.000000000    -0.000000000
   233    -6.792428736    -0.593389536     -0.000000000    -0.000000000
   234    -6.985578445    -0.633127690     -0.000000000    -0.000000000
   235     0.000000000     0.000000000      0.040316664     0.013247109
   236    -0.114188718    -0.008595811     -0.000000000     0.000000000
   237    -0.247046631    -0.011617422     -0.000000000    -0.000000000
   238    -0.397945826    -0.009636667     -0.000000000     0.000000000
   239    -0.565516438    -0.002361020     -0.000000000    -0.000000000
   240    -0.747804230     0.011034077     -0.000000000     0.000000000
   241    -0.942523726     0.031574816     -0.000000000    -0.000000000
   242    -1.147793327     0.060020749      0.000000000    -0.000000000
   243    -1.363225057     0.096293773      0.000000000     0.000000000
   244    -1.599021156     0.133161116      0.000000000     0.000000000
   245    -1.916592989     0.152373358     -0.000000000    -0.000000000
   246    -2.394631425     0.166026844     -0.000000000    -0.000000000
   247    -2.918552317     0.208041556     -0.000000000     0.000000000
   248    -3.418539509     0.208943147     -0.000000000    -0.000000000
   249    -3.908734938     0.170122824     -0.000000000    -0.000000000
   250    -4.395315147     0.096331093      0.000000000     0.000000000
   251    -4.818980881     0.041615820     -0.000000000     0.000000000
   252    -5.112771876    -0.025741327      0.000000000    -0.000000000
   253    -5.357179448    -0.104811984      0.000000000    -0.000000000
   254    -5.595180800    -0.178978507      0.000000000     0.000000000
   255    -5.829895873    -0.243625935      0.000000000    -0.000000000
